v1,v2,Phrases
ham,0,DishaKhanna @oksbi
ham,0,happysng @okybl
ham,0,RuhiMehra @okhdfc
ham,0,YugKapoor @kbl
ham,0,ZaraThakur @okaxl
ham,0,PrishaSharma @okhdfc
ham,0,SwaraSingh @kbl
ham,0,SnehaThakur @okybl
ham,0,happysng @okaxl
ham,0,IshitaChauhan @kbl
ham,0,AnikaYadav @idbi
ham,0,DishaKhanna @kbl
ham,0,rachelGreen @okicici
ham,0,KabirKumar @okhdfc
ham,0,AnikaYadav @oksbi
spam,1,MohitJain @okhdfc
spam,1,skylarShr @oksbi
ham,0,skylarShr @okhdfc
ham,0,DishaKhanna @okybl
ham,0,SarthakGupta @okybl
ham,0,SnehaThakur @okhdfc
ham,0,VanyaAgarwal @okicici
ham,0,SnehaThakur @idbi
ham,0,SwaraSingh @idbi
ham,0,AashviPatel @okicici
ham,0,rohnr @idbi
ham,0,AbhinavGupta @kbl
ham,0,NehaThakur @kbl
ham,0,AbhinavGupta @oksbi
spam,1,PrishaSharma @oksbi
ham,0,ZaraThakur @oksbi
spam,1,SwaraSingh @idbi
ham,0,AnviKapoor @okhdfc
ham,0,AaryanJain @oksbi
ham,0,rohnr @okaxl
ham,0,AmritaThakur @okaxl
ham,0,skylarShr @idbi
ham,0,ZaraThakur @kbl
ham,0,IshitaChauhan @oksbi
ham,0,ShivanshKumar @okaxl
spam,1,AryanGupta @kbl
ham,0,AhaanSharma @okhdfc
ham,0,vdty @okicici
ham,0,KritikaSingh @okybl
ham,0,AnayaMishra @oksbi
ham,0,IshaniDesai @okhdfc
ham,0,VanyaAgarwal @okybl
ham,0,RuhanBansal @idbi
spam,1,AnkitSharma @okicici
ham,0,AryaTiwari @okicici
ham,0,NehaThakur @okaxl
ham,0,AishaChoudhury @oksbi
ham,0,AbhinavGupta @oksbi
spam,1,IshikaReddy @okicici
ham,0,AaravKumar @oksbi
spam,1,SiyaShah @okhdfc
ham,0,RheaBhat @okicici
ham,0,SohamKapoor @kbl
spam,1,AnkitSharma @oksbi
ham,0,IshikaReddy @okaxl
ham,0,KrishaPatel @okicici
ham,0,NehaThakur @oksbi
ham,0,YugKapoor @okybl
ham,0,IshitaChauhan @okaxl
ham,0,ChaitanyaShah @okaxl
ham,0,rachelGreen @okhdfc
spam,1,SohamKapoor @oksbi
ham,0,KabirKumar @okhdfc
ham,0,AryanGupta @kbl
ham,0,AmitJoshi @okybl
spam,1,AarohiShah @oksbi
ham,0,VivaanMehta @okybl
ham,0,YashJoshi @kbl
ham,0,IshaniDesai @idbi
ham,0,AvyaanBansal @idbi
ham,0,PranavGupta @okhdfc
ham,0,SuhaniYadav @idbi
ham,0,AashviPatel @kbl
ham,0,SuhaniYadav @kbl
ham,0,VanyaAgarwal @idbi
ham,0,AmitJoshi @okhdfc
ham,0,SnehaThakur @idbi
spam,1,AkshayVerma @okybl
spam,1,RachitVerma @okicici
ham,0,AvyaanBansal @okicici
ham,0,SwaraSingh @okicici
ham,0,AyushKumar @oksbi
ham,0,RishaanSharma @okybl
ham,0,SuhaniYadav @okicici
ham,0,AnikaYadav @okaxl
ham,0,SiyaShah @okhdfc
ham,0,SamarVerma @okhdfc
ham,0,RitikaKapoor @okicici
ham,0,NehaThakur @oksbi
ham,0,AmairaSingh @okaxl
ham,0,AkshayVerma @okhdfc
ham,0,YashJoshi @idbi
ham,0,IshikaReddy @okicici
ham,0,AishaChoudhury @okybl
ham,0,SaanviMehta @idbi
spam,1,NavyaVerma @idbi
spam,1,AnkitSharma @okybl
ham,0,rohnr @oksbi
ham,0,AmitJoshi @idbi
ham,0,IshanSharma @oksbi
spam,1,KritikaSingh @okicici
ham,0,rachelGreen @kbl
ham,0,AkshayVerma @okhdfc
ham,0,SaanviMehta @oksbi
ham,0,YugKapoor @okaxl
ham,0,VanyaAgarwal @okybl
ham,0,AarohiShah @okaxl
ham,0,PranavGupta @okybl
ham,0,AnkitSharma @okicici
ham,0,RachitVerma @kbl
ham,0,ShreyaKhanna @kbl
ham,0,AbhinavGupta @okhdfc
spam,1,AhaanSharma @okhdfc
ham,0,ChaitanyaShah @kbl
spam,1,rjk @oksbi
spam,1,AaryanJain @okaxl
ham,0,AkshayVerma @idbi
ham,0,skylarShr @oksbi
ham,0,ArnavSingh @idbi
ham,0,NavyaVerma @okicici
ham,0,AnikaYadav @idbi
ham,0,RitikaKapoor @okicici
ham,0,rohnr @okaxl
ham,0,SiyaShah @idbi
ham,0,TaraChoudhury @okicici
ham,0,AaryanJain @idbi
ham,0,PranavGupta @oksbi
ham,0,IshanSharma @okicici
ham,0,ZaraThakur @kbl
ham,0,SnehaThakur @oksbi
ham,0,IshikaReddy @oksbi
ham,0,IshaniDesai @okybl
spam,1,RitikaKapoor @kbl
ham,0,AnanyaBhat @okaxl
ham,0,AvyaanBansal @okhdfc
ham,0,AdvikaMehta @okhdfc
ham,0,KritikaSingh @kbl
ham,0,rahul @kbl
spam,1,AvaniPatel @oksbi
ham,0,DhruvMehta @okicici
ham,0,rjk @kbl
ham,0,SwaraSingh @idbi
ham,0,SiyaShah @okaxl
ham,0,KabirKumar @okicici
ham,0,SwaraSingh @oksbi
ham,0,AnayaMishra @okybl
ham,0,SaanviMehta @oksbi
ham,0,PrishaSharma @kbl
ham,0,ShanayaPatel @okaxl
ham,0,VanyaAgarwal @okicici
ham,0,IshikaReddy @okicici
spam,1,MyraSahu @okhdfc
ham,0,AnikaYadav @oksbi
ham,0,RheaBhat @okhdfc
ham,0,RheaBhat @okaxl
ham,0,RishaanSharma @idbi
ham,0,DivyaAgarwal @okhdfc
ham,0,RuhiMehra @okaxl
ham,0,IshitaChauhan @idbi
spam,1,TaraChoudhury @okicici
ham,0,AnkitSharma @okaxl
ham,0,ZoyaSingh @kbl
ham,0,NehaThakur @okaxl
ham,0,SohamKapoor @okaxl
ham,0,SaanviMehta @okybl
spam,1,RachitVerma @oksbi
ham,0,ZaraThakur @okaxl
ham,0,DishaKhanna @kbl
ham,0,RahulKumar @okybl
ham,0,AvyaanBansal @okybl
ham,0,happysng @oksbi
ham,0,TaraChoudhury @idbi
ham,0,AryanGupta @okicici
ham,0,KairaKapoor @idbi
spam,1,RahulKumar @okaxl
spam,1,SohamKapoor @okhdfc
ham,0,RushilReddy @idbi
spam,1,KrishaPatel @okicici
ham,0,NavyaVerma @idbi
ham,0,VihaanSharma @kbl
ham,0,MyraSahu @kbl
ham,0,rohnr @okybl
ham,0,MohitJain @okybl
ham,0,KabirKumar @okybl
spam,1,YashJoshi @okybl
ham,0,AmairaSingh @okicici
ham,0,PrishaSharma @okhdfc
ham,0,ArnavSingh @okhdfc
spam,1,KabirKumar @okicici
ham,0,AyushKumar @okicici
spam,1,rachelGreen @oksbi
ham,0,PrishaSharma @oksbi
ham,0,AarohiShah @okaxl
ham,0,SnehaThakur @oksbi
ham,0,ZaraThakur @idbi
ham,0,SnehaThakur @idbi
ham,0,ShreyaKhanna @okybl
ham,0,AvyaanBansal @oksbi
ham,0,rjk @okybl
ham,0,AashviPatel @okybl
ham,0,happysng @okhdfc
ham,0,NavyaVerma @okhdfc
spam,1,ShreyaKhanna @kbl
ham,0,RushilReddy @okicici
ham,0,ChaitanyaShah @okaxl
ham,0,AvyaanBansal @idbi
ham,0,KrishaPatel @okhdfc
spam,1,AdvikaMehta @okaxl
ham,0,VihaanSharma @kbl
ham,0,ShreyaKhanna @idbi
ham,0,RishaanSharma @okhdfc
ham,0,NehaThakur @idbi
ham,0,vdty @okaxl
ham,0,AbhinavGupta @kbl
ham,0,rachelGreen @kbl
spam,1,RiyaYadav @okaxl
ham,0,RiyaYadav @okybl
ham,0,ZoyaSingh @idbi
spam,1,MiraChoudhury @kbl
ham,0,RiyaYadav @kbl
spam,1,DishaKhanna @okhdfc
ham,0,RishaanSharma @okybl
ham,0,SamarVerma @okaxl
spam,1,KrishaPatel @idbi
ham,0,RuhanBansal @idbi
ham,0,IshikaReddy @okaxl
spam,1,SamarVerma @kbl
ham,0,NavyaVerma @idbi
ham,0,TrishaTiwari @okaxl
ham,0,SamarVerma @okicici
ham,0,VanyaAgarwal @okhdfc
ham,0,ArnavSingh @kbl
ham,0,NavyaVerma @okicici
ham,0,AhaanSharma @okhdfc
ham,0,IshikaReddy @kbl
ham,0,AvyaanBansal @okybl
ham,0,rohnr @kbl
ham,0,AnviKapoor @okybl
ham,0,IshanSharma @okhdfc
ham,0,AnanyaBhat @idbi
ham,0,AnikaYadav @okicici
ham,0,AbhinavGupta @okicici
ham,0,ShreyaKhanna @okhdfc
ham,0,SarthakGupta @kbl
ham,0,ArnavSingh @okicici
ham,0,YashJoshi @okhdfc
ham,0,sunnysng @kbl
spam,1,MyraSahu @okicici
ham,0,rachelGreen @okybl
ham,0,AaryanJain @okicici
ham,0,AashviPatel @okybl
spam,1,AryanGupta @okybl
ham,0,SamarVerma @oksbi
ham,0,ShanayaPatel @okybl
ham,0,DivyaAgarwal @okhdfc
ham,0,sunnysng @kbl
ham,0,AnkitSharma @okaxl
ham,0,VivaanMehta @okicici
ham,0,AashviPatel @kbl
spam,1,YashJoshi @oksbi
ham,0,AyushKumar @idbi
spam,1,happysng @okaxl
ham,0,AyushKumar @oksbi
ham,0,VanyaAgarwal @okaxl
spam,1,SamarVerma @kbl
ham,0,rohnr @okaxl
ham,0,IshaniDesai @okybl
ham,0,ArnavSingh @okybl
ham,0,AhaanSharma @oksbi
spam,1,TrishaTiwari @okaxl
ham,0,vdty @okicici
ham,0,RachitVerma @okybl
ham,0,TaraChoudhury @idbi
ham,0,rahul @kbl
ham,0,SaanviMehta @okaxl
ham,0,AnanyaBhat @okaxl
ham,0,happysng @oksbi
ham,0,AnayaMishra @okicici
ham,0,AdvikaMehta @okicici
ham,0,NavyaVerma @okhdfc
ham,0,DivyaAgarwal @kbl
ham,0,RuhiMehra @oksbi
ham,0,ChaitanyaShah @okaxl
ham,0,AashviPatel @kbl
ham,0,TaraChoudhury @kbl
ham,0,rjk @oksbi
spam,1,AryanGupta @okhdfc
ham,0,AhaanSharma @okicici
ham,0,AmairaSingh @okybl
ham,0,SamarVerma @oksbi
spam,1,AyushKumar @okaxl
ham,0,AaryanJain @okicici
ham,0,MohitJain @okybl
ham,0,ShivanshKumar @okicici
ham,0,TrishaTiwari @kbl
ham,0,RuhanBansal @okaxl
spam,1,ShanayaPatel @idbi
ham,0,RiyaYadav @idbi
ham,0,SiyaShah @okybl
ham,0,SohamKapoor @okaxl
ham,0,SarthakGupta @okicici
ham,0,VihaanSharma @okaxl
ham,0,AryaTiwari @okicici
ham,0,TrishaTiwari @okicici
ham,0,PrishaSharma @kbl
ham,0,ChaitanyaShah @okicici
ham,0,RahulKumar @okaxl
ham,0,TaraChoudhury @okicici
ham,0,RitikaKapoor @okicici
ham,0,RiaTiwari @okaxl
ham,0,AvaniPatel @okicici
ham,0,KritikaSingh @oksbi
ham,0,SwaraSingh @okicici
spam,1,SnehaThakur @oksbi
ham,0,SamarVerma @okaxl
ham,0,AryaTiwari @oksbi
ham,0,DhruvMehta @oksbi
ham,0,TaraChoudhury @okicici
ham,0,SohamKapoor @okhdfc
ham,0,rohnr @oksbi
ham,0,skylarShr @kbl
ham,0,RushilReddy @okybl
ham,0,AhaanSharma @kbl
ham,0,AnviKapoor @kbl
ham,0,AaravKumar @okhdfc
ham,0,RiyaYadav @oksbi
ham,0,KritikaSingh @oksbi
spam,1,TaraChoudhury @idbi
ham,0,RiaTiwari @okhdfc
ham,0,PrishaSharma @okhdfc
ham,0,ShivanshKumar @okaxl
ham,0,AbhinavGupta @okybl
ham,0,SanyaJoshi @okicici
ham,0,KrishaPatel @idbi
ham,0,SnehaThakur @okicici
ham,0,KritikaSingh @kbl
ham,0,MyraSahu @kbl
ham,0,AnkitSharma @okybl
spam,1,NehaThakur @okhdfc
spam,1,rjk @okybl
ham,0,ShreyaKhanna @okaxl
ham,0,AmritaThakur @idbi
ham,0,AnikaYadav @kbl
ham,0,IshikaReddy @okhdfc
ham,0,AarohiShah @idbi
spam,1,AnanyaBhat @okybl
ham,0,rohnr @idbi
ham,0,TaraChoudhury @okaxl
ham,0,RachitVerma @okaxl
spam,1,skylarShr @okhdfc
spam,1,TaraChoudhury @kbl
ham,0,AhaanSharma @kbl
ham,0,AnviKapoor @oksbi
ham,0,ChaitanyaShah @okybl
spam,1,AashviPatel @okhdfc
ham,0,YugKapoor @okicici
ham,0,SarthakGupta @idbi
ham,0,IshaniDesai @kbl
ham,0,ShivanshKumar @okicici
ham,0,SnehaThakur @oksbi
ham,0,SaanviMehta @idbi
ham,0,AnikaYadav @okhdfc
ham,0,AaryanJain @okybl
spam,1,PranavGupta @okaxl
ham,0,RuhanBansal @okybl
ham,0,rjk @okhdfc
ham,0,AbhinavGupta @okicici
ham,0,YashJoshi @okhdfc
ham,0,AhaanSharma @okhdfc
ham,0,rahul @okhdfc
ham,0,YugKapoor @okaxl
ham,0,RitikaKapoor @okicici
ham,0,AmritaThakur @idbi
ham,0,RuhiMehra @okhdfc
ham,0,skylarShr @kbl
ham,0,IshikaReddy @idbi
ham,0,ZoyaSingh @okicici
spam,1,VihaanSharma @idbi
ham,0,RiyaYadav @okicici
ham,0,YugKapoor @okicici
ham,0,ArnavSingh @oksbi
spam,1,RachitVerma @kbl
ham,0,AashviPatel @oksbi
ham,0,AvyaanBansal @idbi
ham,0,SuhaniYadav @okaxl
ham,0,AaravKumar @idbi
spam,1,KabirKumar @okybl
ham,0,DhruvMehta @okybl
ham,0,TaraChoudhury @okybl
ham,0,BhavyaJain @okhdfc
ham,0,SuhaniYadav @oksbi
ham,0,RiaTiwari @idbi
ham,0,RiaTiwari @okicici
ham,0,AaravKumar @okaxl
ham,0,AashviPatel @idbi
ham,0,SnehaThakur @oksbi
ham,0,ShreyaKhanna @okaxl
ham,0,AnanyaBhat @idbi
ham,0,MiraChoudhury @okybl
spam,1,DhruvMehta @okicici
ham,0,AbhinavGupta @okhdfc
ham,0,MohitJain @kbl
ham,0,AaravKumar @okhdfc
ham,0,happysng @okaxl
ham,0,AaryanJain @okaxl
ham,0,ShanayaPatel @okhdfc
ham,0,AkshayVerma @okybl
ham,0,DhruvMehta @kbl
ham,0,AhaanSharma @okicici
ham,0,ZaraThakur @okhdfc
ham,0,AmitJoshi @kbl
ham,0,DhruvMehta @okhdfc
ham,0,SohamKapoor @okicici
ham,0,AashviPatel @okhdfc
ham,0,ArnavSingh @okhdfc
ham,0,ShreyaKhanna @okybl
ham,0,SnehaThakur @okybl
ham,0,ChaitanyaShah @oksbi
spam,1,IshaniDesai @okhdfc
ham,0,NavyaVerma @oksbi
ham,0,BhavyaJain @okybl
ham,0,RuhanBansal @okicici
ham,0,SanyaJoshi @okicici
ham,0,SuhaniYadav @okaxl
ham,0,AvyaanBansal @kbl
ham,0,SnehaThakur @oksbi
ham,0,AyushKumar @okicici
spam,1,DhruvMehta @okicici
ham,0,rahul @okaxl
ham,0,ShreyaKhanna @idbi
ham,0,SnehaThakur @okybl
ham,0,rjk @okybl
ham,0,DivyaAgarwal @idbi
ham,0,IshaniDesai @okicici
spam,1,RiyaYadav @kbl
ham,0,AnayaMishra @okybl
ham,0,YugKapoor @okaxl
ham,0,YashJoshi @kbl
ham,0,AnviKapoor @okhdfc
ham,0,ArnavSingh @oksbi
ham,0,AhaanSharma @idbi
spam,1,AmairaSingh @okhdfc
ham,0,ShanayaPatel @okhdfc
spam,1,KrishaPatel @okhdfc
ham,0,ShanayaPatel @kbl
ham,0,RiyaYadav @okaxl
ham,0,RachitVerma @okhdfc
ham,0,AkshayVerma @okhdfc
ham,0,vdty @okaxl
ham,0,AnikaYadav @kbl
ham,0,RushilReddy @okhdfc
ham,0,SiyaShah @idbi
ham,0,RitikaKapoor @oksbi
ham,0,RachitVerma @okaxl
ham,0,DishaKhanna @okicici
ham,0,AnikaYadav @okaxl
ham,0,rohnr @okicici
ham,0,AnkitSharma @idbi
ham,0,RushilReddy @kbl
ham,0,AnanyaBhat @oksbi
ham,0,AdvikaMehta @kbl
ham,0,rjk @kbl
ham,0,sunnysng @kbl
spam,1,ZaraThakur @okaxl
ham,0,AmairaSingh @okhdfc
ham,0,IshaniDesai @okybl
ham,0,MohitJain @okicici
ham,0,YashJoshi @okaxl
ham,0,ArnavSingh @kbl
ham,0,RuhiMehra @kbl
ham,0,AmritaThakur @oksbi
ham,0,ShivanshKumar @okaxl
ham,0,NavyaVerma @oksbi
ham,0,AmairaSingh @idbi
ham,0,RuhanBansal @okaxl
ham,0,AdvaitSingh @okicici
ham,0,AnkitSharma @okybl
ham,0,SnehaThakur @okicici
ham,0,ArnavSingh @okaxl
ham,0,KairaKapoor @okhdfc
ham,0,DivyaAgarwal @kbl
ham,0,KritikaSingh @okaxl
ham,0,RahulKumar @okhdfc
ham,0,AkshayVerma @okybl
ham,0,ArnavSingh @okybl
ham,0,AdvaitSingh @okybl
ham,0,SarthakGupta @okybl
ham,0,AmairaSingh @okicici
ham,0,AhaanSharma @kbl
ham,0,RiaTiwari @idbi
ham,0,RiaTiwari @kbl
spam,1,skylarShr @idbi
ham,0,MohitJain @okybl
ham,0,MiraChoudhury @idbi
ham,0,KabirKumar @oksbi
ham,0,SnehaThakur @okybl
ham,0,happysng @idbi
ham,0,AishaChoudhury @okybl
ham,0,rohnr @kbl
ham,0,IshikaReddy @okhdfc
ham,0,SamarVerma @idbi
ham,0,AarohiShah @idbi
ham,0,IshikaReddy @kbl
ham,0,AkshayVerma @okybl
ham,0,DhruvMehta @kbl
ham,0,VihaanSharma @okybl
ham,0,NehaThakur @oksbi
ham,0,AashviPatel @okhdfc
ham,0,MohitJain @okybl
ham,0,RahulKumar @oksbi
ham,0,MyraSahu @idbi
ham,0,AmitJoshi @oksbi
ham,0,ShivanshKumar @oksbi
spam,1,AmitJoshi @kbl
spam,1,AyushKumar @okicici
spam,1,IshikaReddy @kbl
ham,0,SamarVerma @okybl
spam,1,RiyaYadav @kbl
ham,0,AmritaThakur @okhdfc
spam,1,SuhaniYadav @oksbi
ham,0,AnkitSharma @idbi
ham,0,RishaanSharma @okicici
ham,0,AmairaSingh @okybl
ham,0,SiyaShah @oksbi
ham,0,AmairaSingh @idbi
ham,0,RiyaYadav @idbi
spam,1,AarohiShah @oksbi
spam,1,MiraChoudhury @okhdfc
ham,0,NehaThakur @kbl
ham,0,AvyaanBansal @okaxl
spam,1,AyushKumar @kbl
ham,0,ShanayaPatel @okybl
ham,0,KairaKapoor @oksbi
ham,0,MyraSahu @idbi
ham,0,TaraChoudhury @okhdfc
ham,0,NavyaVerma @okhdfc
ham,0,vdty @okhdfc
ham,0,RitikaKapoor @okybl
ham,0,AnikaYadav @kbl
ham,0,AdvikaMehta @oksbi
ham,0,SarthakGupta @oksbi
ham,0,sunnysng @idbi
ham,0,ArnavSingh @okicici
ham,0,RishaanSharma @okhdfc
ham,0,PranavGupta @okybl
ham,0,AnviKapoor @kbl
ham,0,RiyaYadav @oksbi
ham,0,happysng @okicici
ham,0,SnehaThakur @okaxl
ham,0,rahul @kbl
ham,0,VanyaAgarwal @okaxl
ham,0,SaanviMehta @okicici
ham,0,DhruvMehta @oksbi
ham,0,rohnr @idbi
ham,0,happysng @okicici
ham,0,TrishaTiwari @okicici
ham,0,RishaanSharma @okhdfc
ham,0,SwaraSingh @oksbi
ham,0,ShanayaPatel @okicici
ham,0,SamarVerma @idbi
ham,0,sunnysng @okaxl
ham,0,AashviPatel @okaxl
ham,0,ShivanshKumar @okaxl
ham,0,AyushKumar @kbl
ham,0,IshanSharma @kbl
ham,0,rjk @okybl
ham,0,KabirKumar @kbl
ham,0,RahulKumar @okaxl
ham,0,RuhiMehra @okybl
ham,0,IshaniDesai @okicici
ham,0,AdvikaMehta @oksbi
ham,0,RitikaKapoor @okybl
ham,0,YashJoshi @okybl
ham,0,AdvikaMehta @okicici
ham,0,AvaniPatel @okicici
ham,0,RitikaKapoor @okhdfc
spam,1,BhavyaJain @kbl
ham,0,AaravKumar @kbl
ham,0,BhavyaJain @okhdfc
ham,0,AmairaSingh @okybl
ham,0,AmritaThakur @okaxl
ham,0,PranavGupta @okaxl
ham,0,ShivanshKumar @idbi
ham,0,ArnavSingh @oksbi
ham,0,sunnysng @idbi
ham,0,vdty @kbl
ham,0,AdvikaMehta @okybl
ham,0,VihaanSharma @kbl
ham,0,AnviKapoor @okhdfc
ham,0,AdvikaMehta @okicici
ham,0,SaanviMehta @okhdfc
ham,0,ZaraThakur @kbl
spam,1,SaanviMehta @oksbi
ham,0,SohamKapoor @okybl
ham,0,VanyaAgarwal @idbi
ham,0,AdvaitSingh @kbl
ham,0,YashJoshi @okicici
ham,0,RahulKumar @kbl
spam,1,RushilReddy @idbi
ham,0,KrishaPatel @kbl
ham,0,AnviKapoor @okaxl
ham,0,SarthakGupta @okicici
ham,0,RiaTiwari @idbi
ham,0,AvyaanBansal @idbi
ham,0,ArnavSingh @okhdfc
spam,1,AnkitSharma @kbl
ham,0,AdvaitSingh @okhdfc
ham,0,DishaKhanna @okaxl
ham,0,SanyaJoshi @idbi
spam,1,IshitaChauhan @kbl
ham,0,VihaanSharma @idbi
spam,1,SohamKapoor @idbi
ham,0,SwaraSingh @idbi
ham,0,RiyaYadav @idbi
ham,0,KritikaSingh @okicici
spam,1,KairaKapoor @okaxl
spam,1,ShreyaKhanna @okaxl
spam,1,rachelGreen @okhdfc
ham,0,VanyaAgarwal @idbi
ham,0,AnayaMishra @oksbi
ham,0,AnikaYadav @okaxl
ham,0,RachitVerma @okicici
ham,0,skylarShr @okaxl
ham,0,SohamKapoor @idbi
ham,0,skylarShr @okhdfc
ham,0,AyushKumar @okicici
ham,0,AdvikaMehta @okicici
ham,0,VivaanMehta @okaxl
ham,0,AbhinavGupta @okicici
ham,0,PranavGupta @okybl
ham,0,RitikaKapoor @okhdfc
spam,1,RachitVerma @idbi
ham,0,ShreyaKhanna @kbl
ham,0,ShreyaKhanna @oksbi
ham,0,AkshayVerma @kbl
ham,0,KabirKumar @okicici
spam,1,AdvaitSingh @okybl
ham,0,IshikaReddy @okaxl
ham,0,RahulKumar @okybl
ham,0,DishaKhanna @oksbi
ham,0,AnviKapoor @okicici
spam,1,AnayaMishra @okaxl
ham,0,NehaThakur @oksbi
ham,0,vdty @oksbi
ham,0,vdty @idbi
ham,0,rahul @okicici
spam,1,AhaanSharma @kbl
ham,0,AmritaThakur @okaxl
ham,0,TaraChoudhury @oksbi
ham,0,SnehaThakur @okaxl
spam,1,RitikaKapoor @okaxl
ham,0,TaraChoudhury @okicici
ham,0,MohitJain @okaxl
ham,0,AkshayVerma @okybl
ham,0,VanyaAgarwal @idbi
ham,0,AmairaSingh @kbl
ham,0,KabirKumar @okicici
ham,0,AryaTiwari @oksbi
ham,0,KritikaSingh @idbi
ham,0,AmairaSingh @okaxl
ham,0,rahul @kbl
ham,0,rachelGreen @okaxl
ham,0,DishaKhanna @okybl
ham,0,RahulKumar @kbl
ham,0,AaryanJain @kbl
ham,0,SarthakGupta @oksbi
ham,0,BhavyaJain @idbi
ham,0,IshitaChauhan @okybl
ham,0,PrishaSharma @okicici
ham,0,AryanGupta @okybl
ham,0,BhavyaJain @okybl
ham,0,AnkitSharma @okybl
ham,0,TrishaTiwari @okicici
spam,1,SamarVerma @okybl
ham,0,NavyaVerma @okaxl
spam,1,KabirKumar @okaxl
ham,0,ArnavSingh @okybl
ham,0,YugKapoor @idbi
ham,0,SnehaThakur @kbl
ham,0,IshaniDesai @okaxl
ham,0,AnkitSharma @idbi
ham,0,AarohiShah @kbl
ham,0,TaraChoudhury @okybl
ham,0,VanyaAgarwal @idbi
ham,0,AashviPatel @okaxl
ham,0,rohnr @idbi
spam,1,AarohiShah @okhdfc
ham,0,MyraSahu @okybl
ham,0,AnanyaBhat @okhdfc
spam,1,NehaThakur @idbi
ham,0,SaanviMehta @oksbi
ham,0,AnanyaBhat @okybl
ham,0,AnayaMishra @okicici
ham,0,AyushKumar @kbl
ham,0,RishaanSharma @okicici
ham,0,VanyaAgarwal @oksbi
spam,1,KrishaPatel @okhdfc
ham,0,RachitVerma @idbi
ham,0,AbhinavGupta @okaxl
ham,0,AarohiShah @okaxl
ham,0,IshitaChauhan @okhdfc
ham,0,AnkitSharma @kbl
ham,0,SiyaShah @idbi
ham,0,KairaKapoor @okybl
ham,0,AbhinavGupta @okhdfc
ham,0,AmairaSingh @okybl
ham,0,VanyaAgarwal @kbl
ham,0,AmitJoshi @okhdfc
ham,0,AkshayVerma @kbl
ham,0,SiyaShah @okybl
ham,0,happysng @okybl
ham,0,RachitVerma @idbi
ham,0,AnkitSharma @oksbi
ham,0,AaravKumar @oksbi
ham,0,SiyaShah @okicici
spam,1,AnanyaBhat @oksbi
spam,1,VihaanSharma @okaxl
ham,0,DishaKhanna @okhdfc
ham,0,SwaraSingh @kbl
ham,0,IshaniDesai @okicici
ham,0,NehaThakur @okybl
spam,1,AryaTiwari @okaxl
spam,1,rjk @okhdfc
